recommendation_id,scenario_id,trial_number,fund_a,fund_b
152c3257-e747-49a7-9195-417cb20d8b16,4438925c-5c3f-4773-aa1d-de52214915b1,276,14,86
831b1677-dd98-4826-a961-38a05eb21975,4438925c-5c3f-4773-aa1d-de52214915b1,277,10,90
c3063ad1-7805-4259-8d9b-2ff1345689f2,4438925c-5c3f-4773-aa1d-de52214915b1,278,11,89
5b71fe31-7a0c-4d29-bec3-e73eed16d927,4438925c-5c3f-4773-aa1d-de52214915b1,279,16,84
2043a50a-7aa7-4bec-9477-51f71cb16069,4438925c-5c3f-4773-aa1d-de52214915b1,280,9,91
b96d8e73-c383-4ef6-a2e8-e2deafe04856,4438925c-5c3f-4773-aa1d-de52214915b1,281,9,91
35c46dd6-8d1f-4c7a-a6c3-d90209df5571,4438925c-5c3f-4773-aa1d-de52214915b1,282,11,89
61fa9f3b-d91e-4623-bac2-0f68929fbf82,4438925c-5c3f-4773-aa1d-de52214915b1,283,3,97
13c1e0b4-0b24-42a0-8d57-529776aab87f,4438925c-5c3f-4773-aa1d-de52214915b1,284,2,98
99964aec-92fb-46a1-a828-23641530c8c0,4438925c-5c3f-4773-aa1d-de52214915b1,285,3,97
8f6fbb06-2d32-455a-aae0-c75d9475d019,4438925c-5c3f-4773-aa1d-de52214915b1,286,7,93
f0018e79-c5d4-43d0-8dc3-3c5b674f4296,4438925c-5c3f-4773-aa1d-de52214915b1,287,6,94
e2bfbe03-1574-4e6d-8e7d-a723485872d0,4438925c-5c3f-4773-aa1d-de52214915b1,288,7,93
09b8f820-2a31-4576-a535-f93b4382195f,4438925c-5c3f-4773-aa1d-de52214915b1,289,7,93
411015a8-a2eb-4d43-ad4c-043e479fa8d2,4438925c-5c3f-4773-aa1d-de52214915b1,290,7,93
a757a4fc-cb95-4646-bc49-3b55c37d6fca,4438925c-5c3f-4773-aa1d-de52214915b1,291,7,93
2f121437-9cb7-44c1-ad1f-c037a9d2cb45,4438925c-5c3f-4773-aa1d-de52214915b1,292,2,98
ad081b7f-8b81-468d-bb13-d490f5225c0e,4438925c-5c3f-4773-aa1d-de52214915b1,293,4,96
1a1f1ced-0fe4-48de-b7ff-172ede3a415d,4438925c-5c3f-4773-aa1d-de52214915b1,294,1,99
0a165a7c-b907-47f3-ab79-00619b06ddaa,4438925c-5c3f-4773-aa1d-de52214915b1,295,1,99
131892ee-05c4-470f-92cc-aac09d6d0f03,4438925c-5c3f-4773-aa1d-de52214915b1,296,1,99
a73b7f58-8bcc-4e11-bc8b-055fff5a63ac,4438925c-5c3f-4773-aa1d-de52214915b1,297,1,99
d8b9c856-0db6-4715-8404-33379b65ffad,4438925c-5c3f-4773-aa1d-de52214915b1,298,1,99
4032f7d0-3ba7-44c2-9d6e-26af24d6cca5,4438925c-5c3f-4773-aa1d-de52214915b1,299,2,98
80033f7b-485b-4e74-9adc-a3fae9250218,4438925c-5c3f-4773-aa1d-de52214915b1,300,1,99
